danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,type,id,uri,track_href,analysis_url,cluster
0.702,0.78,9,-5.379,1,0.168,0.0956,0.0,0.105,0.375,135.991,261987,4,audio_features,7iKXO3oCFiiZRniwAJaGa4,spotify:track:7iKXO3oCFiiZRniwAJaGa4,https://api.spotify.com/v1/tracks/7iKXO3oCFiiZRniwAJaGa4,https://api.spotify.com/v1/audio-analysis/7iKXO3oCFiiZRniwAJaGa4,3
0.532,0.842,5,-5.754,1,0.0503,0.0409,0.0,0.217,0.67,90.187,243667,4,audio_features,57I7CUbXo4XlWuTVB8pXW6,spotify:track:57I7CUbXo4XlWuTVB8pXW6,https://api.spotify.com/v1/tracks/57I7CUbXo4XlWuTVB8pXW6,https://api.spotify.com/v1/audio-analysis/57I7CUbXo4XlWuTVB8pXW6,3
0.23,0.969,2,-5.409,1,0.145,1.91e-06,0.933,0.334,0.226,137.411,42733,4,audio_features,77cX2pT9y8htWPa5lGH6XZ,spotify:track:77cX2pT9y8htWPa5lGH6XZ,https://api.spotify.com/v1/tracks/77cX2pT9y8htWPa5lGH6XZ,https://api.spotify.com/v1/audio-analysis/77cX2pT9y8htWPa5lGH6XZ,7
0.896,0.684,1,-6.099,1,0.0731,0.0461,0.051,0.164,0.686,99.995,203051,4,audio_features,02uRToy7bttYcKCO3vIStA,spotify:track:02uRToy7bttYcKCO3vIStA,https://api.spotify.com/v1/tracks/02uRToy7bttYcKCO3vIStA,https://api.spotify.com/v1/audio-analysis/02uRToy7bttYcKCO3vIStA,3
0.345,0.906,4,-6.556,0,0.0485,1.86e-05,0.706,0.282,0.609,147.188,231400,4,audio_features,7ImR44wvShIGv60Z42lAyy,spotify:track:7ImR44wvShIGv60Z42lAyy,https://api.spotify.com/v1/tracks/7ImR44wvShIGv60Z42lAyy,https://api.spotify.com/v1/audio-analysis/7ImR44wvShIGv60Z42lAyy,7
0.724,0.441,0,-7.341,1,0.0277,0.586,0.0,0.095,0.675,122.077,227627,4,audio_features,3ZlGwCGlf0pMHZhEHpa3wJ,spotify:track:3ZlGwCGlf0pMHZhEHpa3wJ,https://api.spotify.com/v1/tracks/3ZlGwCGlf0pMHZhEHpa3wJ,https://api.spotify.com/v1/audio-analysis/3ZlGwCGlf0pMHZhEHpa3wJ,8
0.708,0.655,8,-2.69,1,0.0883,0.0583,2.1e-06,0.11,0.545,89.99,279160,4,audio_features,0rT9f5BSZrZ6DvzfBEckG0,spotify:track:0rT9f5BSZrZ6DvzfBEckG0,https://api.spotify.com/v1/tracks/0rT9f5BSZrZ6DvzfBEckG0,https://api.spotify.com/v1/audio-analysis/0rT9f5BSZrZ6DvzfBEckG0,3
0.555,0.893,0,-3.521,1,0.0952,0.0505,0.0,0.0688,0.762,169.966,205733,4,audio_features,3AvMXM7A4zMHNbjRI2zGan,spotify:track:3AvMXM7A4zMHNbjRI2zGan,https://api.spotify.com/v1/tracks/3AvMXM7A4zMHNbjRI2zGan,https://api.spotify.com/v1/audio-analysis/3AvMXM7A4zMHNbjRI2zGan,9
0.64,0.321,7,-9.537,1,0.028,0.0854,0.00195,0.304,0.159,79.922,197080,4,audio_features,3itXXV6b5lCLD4XFo8EAjt,spotify:track:3itXXV6b5lCLD4XFo8EAjt,https://api.spotify.com/v1/tracks/3itXXV6b5lCLD4XFo8EAjt,https://api.spotify.com/v1/audio-analysis/3itXXV6b5lCLD4XFo8EAjt,8
0.716,0.604,10,-7.404,0,0.327,0.51,0.0,0.278,0.743,98.054,253827,4,audio_features,7pEDQh80SUKHwMHxcRcb6J,spotify:track:7pEDQh80SUKHwMHxcRcb6J,https://api.spotify.com/v1/tracks/7pEDQh80SUKHwMHxcRcb6J,https://api.spotify.com/v1/audio-analysis/7pEDQh80SUKHwMHxcRcb6J,0
0.44,0.573,10,-5.42,1,0.0365,0.581,0.0,0.0777,0.442,178.192,183547,4,audio_features,3SnXIPWciHwAS04oKdPC0l,spotify:track:3SnXIPWciHwAS04oKdPC0l,https://api.spotify.com/v1/tracks/3SnXIPWciHwAS04oKdPC0l,https://api.spotify.com/v1/audio-analysis/3SnXIPWciHwAS04oKdPC0l,9
0.397,0.242,10,-10.754,1,0.0663,0.848,0.0,0.106,0.144,171.747,244067,3,audio_features,6OSTrvIX8JXxRxFT4C9y0J,spotify:track:6OSTrvIX8JXxRxFT4C9y0J,https://api.spotify.com/v1/tracks/6OSTrvIX8JXxRxFT4C9y0J,https://api.spotify.com/v1/audio-analysis/6OSTrvIX8JXxRxFT4C9y0J,8
0.438,0.741,7,-6.869,1,0.0394,0.251,0.103,0.106,0.158,184.01,231653,4,audio_features,2CzJ5ieTEeW6EITfyojgBn,spotify:track:2CzJ5ieTEeW6EITfyojgBn,https://api.spotify.com/v1/tracks/2CzJ5ieTEeW6EITfyojgBn,https://api.spotify.com/v1/audio-analysis/2CzJ5ieTEeW6EITfyojgBn,9
0.236,0.916,1,-7.586,1,0.0686,9.01e-06,0.0079,0.199,0.297,102.199,265027,4,audio_features,3G1QJ5yuNw385SULJFEjzJ,spotify:track:3G1QJ5yuNw385SULJFEjzJ,https://api.spotify.com/v1/tracks/3G1QJ5yuNw385SULJFEjzJ,https://api.spotify.com/v1/audio-analysis/3G1QJ5yuNw385SULJFEjzJ,9
0.51,0.536,5,-10.024,1,0.479,0.979,0.00116,0.142,0.324,131.53,403440,4,audio_features,0RjSKdBv05R70rsdWAidJu,spotify:track:0RjSKdBv05R70rsdWAidJu,https://api.spotify.com/v1/tracks/0RjSKdBv05R70rsdWAidJu,https://api.spotify.com/v1/audio-analysis/0RjSKdBv05R70rsdWAidJu,0
0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,196093,4,audio_features,1yKu2MhpwzDXXH2tzG6xoa,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,3
0.862,0.754,1,-7.6,1,0.196,0.278,0.0,0.302,0.639,88.002,196107,4,audio_features,6cnxnlAAgXDNq3FUD2n7Cq,spotify:track:6cnxnlAAgXDNq3FUD2n7Cq,https://api.spotify.com/v1/tracks/6cnxnlAAgXDNq3FUD2n7Cq,https://api.spotify.com/v1/audio-analysis/6cnxnlAAgXDNq3FUD2n7Cq,3
0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853,4,audio_features,0LzrhCZFXW94Y8nwtTuRlw,spotify:track:0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/tracks/0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/audio-analysis/0LzrhCZFXW94Y8nwtTuRlw,1
0.623,0.504,8,-8.088,0,0.0256,0.0439,0.000781,0.101,0.55,94.106,371440,4,audio_features,5jX8ZbNuTE5Z6gEsSmDryo,spotify:track:5jX8ZbNuTE5Z6gEsSmDryo,https://api.spotify.com/v1/tracks/5jX8ZbNuTE5Z6gEsSmDryo,https://api.spotify.com/v1/audio-analysis/5jX8ZbNuTE5Z6gEsSmDryo,1
0.438,0.906,3,-4.8,1,0.0438,0.0191,0.0,0.373,0.684,161.905,206000,4,audio_features,3zcmWxxUA7Em7X3IBqZGUo,spotify:track:3zcmWxxUA7Em7X3IBqZGUo,https://api.spotify.com/v1/tracks/3zcmWxxUA7Em7X3IBqZGUo,https://api.spotify.com/v1/audio-analysis/3zcmWxxUA7Em7X3IBqZGUo,9
0.114,0.991,4,-3.443,0,0.16,1.35e-06,0.956,0.0619,0.0356,157.685,216293,4,audio_features,7w9lG7rRfdrS35huZuPz65,spotify:track:7w9lG7rRfdrS35huZuPz65,https://api.spotify.com/v1/tracks/7w9lG7rRfdrS35huZuPz65,https://api.spotify.com/v1/audio-analysis/7w9lG7rRfdrS35huZuPz65,7
0.49,0.968,7,-5.013,0,0.118,0.000112,0.0628,0.198,0.199,106.987,210480,3,audio_features,4q78b8XmMWj2PyTh0PQVf9,spotify:track:4q78b8XmMWj2PyTh0PQVf9,https://api.spotify.com/v1/tracks/4q78b8XmMWj2PyTh0PQVf9,https://api.spotify.com/v1/audio-analysis/4q78b8XmMWj2PyTh0PQVf9,1
0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,audio_features,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,9
0.607,0.124,0,-17.653,1,0.0335,0.964,0.00298,0.111,0.551,111.932,213893,4,audio_features,3l2YZXYMolnpi2j6ahts5Q,spotify:track:3l2YZXYMolnpi2j6ahts5Q,https://api.spotify.com/v1/tracks/3l2YZXYMolnpi2j6ahts5Q,https://api.spotify.com/v1/audio-analysis/3l2YZXYMolnpi2j6ahts5Q,8
0.846,0.58,10,-6.533,0,0.0432,0.0346,4.53e-05,0.285,0.271,94.945,275389,4,audio_features,3NjAxulzcqR9riwzAnoN7p,spotify:track:3NjAxulzcqR9riwzAnoN7p,https://api.spotify.com/v1/tracks/3NjAxulzcqR9riwzAnoN7p,https://api.spotify.com/v1/audio-analysis/3NjAxulzcqR9riwzAnoN7p,1
0.27,0.898,4,-4.209,0,0.0563,0.00414,0.72,0.322,0.293,159.031,255667,4,audio_features,68riRa276L5iECNR25QJks,spotify:track:68riRa276L5iECNR25QJks,https://api.spotify.com/v1/tracks/68riRa276L5iECNR25QJks,https://api.spotify.com/v1/audio-analysis/68riRa276L5iECNR25QJks,7
0.641,0.765,9,-6.626,1,0.0383,0.000975,0.0,0.387,0.19,91.009,240613,4,audio_features,7qFxSPDUDMQNGBqTvK4aEj,spotify:track:7qFxSPDUDMQNGBqTvK4aEj,https://api.spotify.com/v1/tracks/7qFxSPDUDMQNGBqTvK4aEj,https://api.spotify.com/v1/audio-analysis/7qFxSPDUDMQNGBqTvK4aEj,3
0.668,0.981,6,-3.896,0,0.0484,0.458,0.933,0.0504,0.898,94.45,110332,4,audio_features,30sHxvIflGaWj7nnd3oSTo,spotify:track:30sHxvIflGaWj7nnd3oSTo,https://api.spotify.com/v1/tracks/30sHxvIflGaWj7nnd3oSTo,https://api.spotify.com/v1/audio-analysis/30sHxvIflGaWj7nnd3oSTo,7
0.678,0.656,0,-6.785,1,0.0405,0.127,0.771,0.104,0.74,118.007,392187,4,audio_features,0lV5tREL8uXjGLMfpBQhUC,spotify:track:0lV5tREL8uXjGLMfpBQhUC,https://api.spotify.com/v1/tracks/0lV5tREL8uXjGLMfpBQhUC,https://api.spotify.com/v1/audio-analysis/0lV5tREL8uXjGLMfpBQhUC,7
0.565,0.5,7,-8.822,1,0.031,0.452,0.0,0.137,0.242,70.984,210933,4,audio_features,0eHT8N5YQglv8cYYizXvSw,spotify:track:0eHT8N5YQglv8cYYizXvSw,https://api.spotify.com/v1/tracks/0eHT8N5YQglv8cYYizXvSw,https://api.spotify.com/v1/audio-analysis/0eHT8N5YQglv8cYYizXvSw,8
0.668,0.698,11,-7.036,0,0.0714,0.242,6.32e-05,0.06,0.448,106.041,226333,4,audio_features,0kyvUS4lUq0UBhVTnJNkgo,spotify:track:0kyvUS4lUq0UBhVTnJNkgo,https://api.spotify.com/v1/tracks/0kyvUS4lUq0UBhVTnJNkgo,https://api.spotify.com/v1/audio-analysis/0kyvUS4lUq0UBhVTnJNkgo,1
0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160,4,audio_features,0ll8uFnc0nANY35E0Lfxvg,spotify:track:0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/tracks/0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/audio-analysis/0ll8uFnc0nANY35E0Lfxvg,9
0.525,0.61,6,-11.478,0,0.033,0.0424,0.00683,0.0461,0.616,169.418,352000,4,audio_features,0Y3hsFf9oJgwFtzYjWjeF0,spotify:track:0Y3hsFf9oJgwFtzYjWjeF0,https://api.spotify.com/v1/tracks/0Y3hsFf9oJgwFtzYjWjeF0,https://api.spotify.com/v1/audio-analysis/0Y3hsFf9oJgwFtzYjWjeF0,1
0.521,0.925,0,-5.021,1,0.0552,0.372,0.0617,0.0723,0.967,82.48,152120,4,audio_features,0KLwU84p4ngwVrf5jVdIfr,spotify:track:0KLwU84p4ngwVrf5jVdIfr,https://api.spotify.com/v1/tracks/0KLwU84p4ngwVrf5jVdIfr,https://api.spotify.com/v1/audio-analysis/0KLwU84p4ngwVrf5jVdIfr,3
0.499,0.987,8,-5.335,1,0.148,0.00285,0.775,0.158,0.195,140.026,258800,4,audio_features,6UsI6UZ9UlnhJ6hXJeBaLg,spotify:track:6UsI6UZ9UlnhJ6hXJeBaLg,https://api.spotify.com/v1/tracks/6UsI6UZ9UlnhJ6hXJeBaLg,https://api.spotify.com/v1/audio-analysis/6UsI6UZ9UlnhJ6hXJeBaLg,7
0.491,0.616,8,-11.967,1,0.0415,0.459,0.000292,0.144,0.515,88.456,346413,4,audio_features,2ud2CsFhbMRjuzSZTSEsNE,spotify:track:2ud2CsFhbMRjuzSZTSEsNE,https://api.spotify.com/v1/tracks/2ud2CsFhbMRjuzSZTSEsNE,https://api.spotify.com/v1/audio-analysis/2ud2CsFhbMRjuzSZTSEsNE,8
0.704,0.811,9,-5.308,1,0.0277,0.355,0.000189,0.13,0.578,91.97,290493,4,audio_features,0Cgd3CK6D2hhbwmLRvtscH,spotify:track:0Cgd3CK6D2hhbwmLRvtscH,https://api.spotify.com/v1/tracks/0Cgd3CK6D2hhbwmLRvtscH,https://api.spotify.com/v1/audio-analysis/0Cgd3CK6D2hhbwmLRvtscH,3
0.411,0.803,4,-7.259,1,0.0457,0.681,0.00217,0.119,0.829,162.702,214901,4,audio_features,3h3NppKUFOMfUP3j89qSXj,spotify:track:3h3NppKUFOMfUP3j89qSXj,https://api.spotify.com/v1/tracks/3h3NppKUFOMfUP3j89qSXj,https://api.spotify.com/v1/audio-analysis/3h3NppKUFOMfUP3j89qSXj,9
0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,217587,4,audio_features,1zzxoZVylsna2BQB65Ppcb,spotify:track:1zzxoZVylsna2BQB65Ppcb,https://api.spotify.com/v1/tracks/1zzxoZVylsna2BQB65Ppcb,https://api.spotify.com/v1/audio-analysis/1zzxoZVylsna2BQB65Ppcb,1
0.599,0.653,0,-7.576,0,0.122,0.362,0.0,0.144,0.678,79.968,284573,4,audio_features,0gRNu9dVzi5aC87AI1empZ,spotify:track:0gRNu9dVzi5aC87AI1empZ,https://api.spotify.com/v1/tracks/0gRNu9dVzi5aC87AI1empZ,https://api.spotify.com/v1/audio-analysis/0gRNu9dVzi5aC87AI1empZ,1
0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,4,audio_features,3YuaBvuZqcwN3CEAyyoaei,spotify:track:3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei,1
0.499,0.761,10,-6.381,1,0.0324,0.0655,0.0,0.0895,0.326,110.186,287040,4,audio_features,2czBvzOv3TvnyoW7Ozo7fP,spotify:track:2czBvzOv3TvnyoW7Ozo7fP,https://api.spotify.com/v1/tracks/2czBvzOv3TvnyoW7Ozo7fP,https://api.spotify.com/v1/audio-analysis/2czBvzOv3TvnyoW7Ozo7fP,9
0.694,0.617,10,-3.559,0,0.049,0.226,0.0,0.247,0.305,114.064,297893,4,audio_features,18jS43nfrzTvN68Q9tkjDh,spotify:track:18jS43nfrzTvN68Q9tkjDh,https://api.spotify.com/v1/tracks/18jS43nfrzTvN68Q9tkjDh,https://api.spotify.com/v1/audio-analysis/18jS43nfrzTvN68Q9tkjDh,1
0.328,0.843,6,-6.644,1,0.0887,0.000111,0.801,0.0496,0.422,113.329,246000,4,audio_features,6CqYhhUPJORx1vvdTNc8jv,spotify:track:6CqYhhUPJORx1vvdTNc8jv,https://api.spotify.com/v1/tracks/6CqYhhUPJORx1vvdTNc8jv,https://api.spotify.com/v1/audio-analysis/6CqYhhUPJORx1vvdTNc8jv,7
0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007,219320,4,audio_features,4Gd9PUEuOTOJtbgd4YxLXM,spotify:track:4Gd9PUEuOTOJtbgd4YxLXM,https://api.spotify.com/v1/tracks/4Gd9PUEuOTOJtbgd4YxLXM,https://api.spotify.com/v1/audio-analysis/4Gd9PUEuOTOJtbgd4YxLXM,9
0.375,0.833,7,-5.922,1,0.0514,3.28e-05,0.00537,0.439,0.606,88.945,250933,4,audio_features,4SVDE9S5PGG6HwquIV3CXZ,spotify:track:4SVDE9S5PGG6HwquIV3CXZ,https://api.spotify.com/v1/tracks/4SVDE9S5PGG6HwquIV3CXZ,https://api.spotify.com/v1/audio-analysis/4SVDE9S5PGG6HwquIV3CXZ,2
0.887,0.378,11,-9.184,0,0.0756,0.00295,0.832,0.101,0.386,125.001,402520,4,audio_features,5tE6O5aR5b7krAkQnPrkYC,spotify:track:5tE6O5aR5b7krAkQnPrkYC,https://api.spotify.com/v1/tracks/5tE6O5aR5b7krAkQnPrkYC,https://api.spotify.com/v1/audio-analysis/5tE6O5aR5b7krAkQnPrkYC,7
0.398,0.0959,10,-21.655,1,0.0472,0.983,0.000465,0.884,0.157,75.359,169627,4,audio_features,2L5xRKneevsEc62ajZG4rO,spotify:track:2L5xRKneevsEc62ajZG4rO,https://api.spotify.com/v1/tracks/2L5xRKneevsEc62ajZG4rO,https://api.spotify.com/v1/audio-analysis/2L5xRKneevsEc62ajZG4rO,4
0.685,0.8,1,-6.564,1,0.298,0.0847,0.0,0.092,0.483,120.226,236080,5,audio_features,5rXkgeY6rpcHcsolCpXZHR,spotify:track:5rXkgeY6rpcHcsolCpXZHR,https://api.spotify.com/v1/tracks/5rXkgeY6rpcHcsolCpXZHR,https://api.spotify.com/v1/audio-analysis/5rXkgeY6rpcHcsolCpXZHR,0
0.527,0.771,11,-7.177,1,0.0769,0.1,0.0529,0.0612,0.411,104.386,354733,4,audio_features,6IPJ7LeWIOhxPW8Sq3nIGc,spotify:track:6IPJ7LeWIOhxPW8Sq3nIGc,https://api.spotify.com/v1/tracks/6IPJ7LeWIOhxPW8Sq3nIGc,https://api.spotify.com/v1/audio-analysis/6IPJ7LeWIOhxPW8Sq3nIGc,3
0.697,0.859,5,-5.306,0,0.19,0.0349,0.0,0.0931,0.696,93.78,222387,4,audio_features,3NkIfsiFHnljGrlXSD2AJ3,spotify:track:3NkIfsiFHnljGrlXSD2AJ3,https://api.spotify.com/v1/tracks/3NkIfsiFHnljGrlXSD2AJ3,https://api.spotify.com/v1/audio-analysis/3NkIfsiFHnljGrlXSD2AJ3,1
0.24,0.936,2,-6.532,1,0.105,5.25e-06,0.753,0.2,0.271,150.019,252667,4,audio_features,1SEZQOuvfnaJsad7msx0yf,spotify:track:1SEZQOuvfnaJsad7msx0yf,https://api.spotify.com/v1/tracks/1SEZQOuvfnaJsad7msx0yf,https://api.spotify.com/v1/audio-analysis/1SEZQOuvfnaJsad7msx0yf,7
0.362,0.944,0,-7.089,1,0.0903,0.000821,0.47,0.202,0.399,163.096,271667,4,audio_features,59aH0j4tdw5oEgAoGBTJ3q,spotify:track:59aH0j4tdw5oEgAoGBTJ3q,https://api.spotify.com/v1/tracks/59aH0j4tdw5oEgAoGBTJ3q,https://api.spotify.com/v1/audio-analysis/59aH0j4tdw5oEgAoGBTJ3q,9
0.443,0.817,1,-8.115,0,0.0663,0.000397,0.0196,0.956,0.413,119.775,432120,4,audio_features,3GkM7i2qR1Emn4HJzpYPOO,spotify:track:3GkM7i2qR1Emn4HJzpYPOO,https://api.spotify.com/v1/tracks/3GkM7i2qR1Emn4HJzpYPOO,https://api.spotify.com/v1/audio-analysis/3GkM7i2qR1Emn4HJzpYPOO,2
0.214,0.983,7,-5.443,0,0.134,6.82e-05,0.335,0.96,0.102,155.305,328284,4,audio_features,58IguuqwnSdwbRL0aUdvjz,spotify:track:58IguuqwnSdwbRL0aUdvjz,https://api.spotify.com/v1/tracks/58IguuqwnSdwbRL0aUdvjz,https://api.spotify.com/v1/audio-analysis/58IguuqwnSdwbRL0aUdvjz,2
0.582,0.901,0,-3.044,1,0.0571,0.00545,0.0,0.117,0.391,117.943,204533,4,audio_features,1hoBuYInLOISSH4yqEicyi,spotify:track:1hoBuYInLOISSH4yqEicyi,https://api.spotify.com/v1/tracks/1hoBuYInLOISSH4yqEicyi,https://api.spotify.com/v1/audio-analysis/1hoBuYInLOISSH4yqEicyi,3
0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,196907,4,audio_features,4HcDu9IGRCvSTJE4yW5Ugv,spotify:track:4HcDu9IGRCvSTJE4yW5Ugv,https://api.spotify.com/v1/tracks/4HcDu9IGRCvSTJE4yW5Ugv,https://api.spotify.com/v1/audio-analysis/4HcDu9IGRCvSTJE4yW5Ugv,1
0.397,0.59,4,-14.264,0,0.12,0.65,0.747,0.323,0.148,151.59,254400,3,audio_features,39lN1yTJ5gz5AGypvQcq5D,spotify:track:39lN1yTJ5gz5AGypvQcq5D,https://api.spotify.com/v1/tracks/39lN1yTJ5gz5AGypvQcq5D,https://api.spotify.com/v1/audio-analysis/39lN1yTJ5gz5AGypvQcq5D,4
0.427,0.977,1,-3.634,1,0.121,8.62e-06,0.0161,0.353,0.138,130.08,286547,4,audio_features,3A8bxJjKyrviu9hUV6pjc9,spotify:track:3A8bxJjKyrviu9hUV6pjc9,https://api.spotify.com/v1/tracks/3A8bxJjKyrviu9hUV6pjc9,https://api.spotify.com/v1/audio-analysis/3A8bxJjKyrviu9hUV6pjc9,9
0.419,0.971,2,-3.305,1,0.0995,1.17e-05,0.0345,0.0996,0.331,175.042,229427,4,audio_features,2e1bxpwjRbxYS58KPAeV8O,spotify:track:2e1bxpwjRbxYS58KPAeV8O,https://api.spotify.com/v1/tracks/2e1bxpwjRbxYS58KPAeV8O,https://api.spotify.com/v1/audio-analysis/2e1bxpwjRbxYS58KPAeV8O,9
0.798,0.48,0,-5.564,1,0.0276,0.247,0.0,0.237,0.643,108.241,255600,4,audio_features,5S0cvScXb33JVpjTiY9Ivi,spotify:track:5S0cvScXb33JVpjTiY9Ivi,https://api.spotify.com/v1/tracks/5S0cvScXb33JVpjTiY9Ivi,https://api.spotify.com/v1/audio-analysis/5S0cvScXb33JVpjTiY9Ivi,3
0.374,0.739,7,-5.193,0,0.0477,5.8e-06,0.000141,0.109,0.359,148.078,257693,3,audio_features,3SizB9Beb0HZHww3PjoXbQ,spotify:track:3SizB9Beb0HZHww3PjoXbQ,https://api.spotify.com/v1/tracks/3SizB9Beb0HZHww3PjoXbQ,https://api.spotify.com/v1/audio-analysis/3SizB9Beb0HZHww3PjoXbQ,9
0.604,0.726,0,-6.776,1,0.0312,0.61,0.0783,0.551,0.785,101.223,146413,4,audio_features,7uTG1u7UjDRZe0wEcDR2Xj,spotify:track:7uTG1u7UjDRZe0wEcDR2Xj,https://api.spotify.com/v1/tracks/7uTG1u7UjDRZe0wEcDR2Xj,https://api.spotify.com/v1/audio-analysis/7uTG1u7UjDRZe0wEcDR2Xj,2
0.324,0.955,7,-9.599,1,0.168,0.0551,6.39e-06,0.0876,0.244,143.295,243867,4,audio_features,0fY2lGwQR0hcIiq5VHoD4C,spotify:track:0fY2lGwQR0hcIiq5VHoD4C,https://api.spotify.com/v1/tracks/0fY2lGwQR0hcIiq5VHoD4C,https://api.spotify.com/v1/audio-analysis/0fY2lGwQR0hcIiq5VHoD4C,9
0.72,0.81,4,-1.748,1,0.225,0.118,0.0,0.234,0.794,154.028,190187,4,audio_features,6wkfxYze6eZb5pNrplBNtk,spotify:track:6wkfxYze6eZb5pNrplBNtk,https://api.spotify.com/v1/tracks/6wkfxYze6eZb5pNrplBNtk,https://api.spotify.com/v1/audio-analysis/6wkfxYze6eZb5pNrplBNtk,0
0.452,0.826,6,-5.357,0,0.297,0.273,0.0,0.148,0.561,85.694,269787,4,audio_features,7e0D5XIvClwyPYy0tsQ6fs,spotify:track:7e0D5XIvClwyPYy0tsQ6fs,https://api.spotify.com/v1/tracks/7e0D5XIvClwyPYy0tsQ6fs,https://api.spotify.com/v1/audio-analysis/7e0D5XIvClwyPYy0tsQ6fs,0
0.727,0.696,5,-4.472,0,0.0706,0.251,0.0,0.0726,0.467,132.077,392827,4,audio_features,1HR2CTi0ytRJIcik1QKdOa,spotify:track:1HR2CTi0ytRJIcik1QKdOa,https://api.spotify.com/v1/tracks/1HR2CTi0ytRJIcik1QKdOa,https://api.spotify.com/v1/audio-analysis/1HR2CTi0ytRJIcik1QKdOa,1
0.55,0.514,8,-7.348,1,0.0265,0.118,0.0,0.0906,0.311,138.105,260627,4,audio_features,63YyQQtDdufxojf9LdC443,spotify:track:63YyQQtDdufxojf9LdC443,https://api.spotify.com/v1/tracks/63YyQQtDdufxojf9LdC443,https://api.spotify.com/v1/audio-analysis/63YyQQtDdufxojf9LdC443,9
0.33,0.949,1,-5.333,0,0.0678,0.000295,0.308,0.253,0.512,97.25,159467,4,audio_features,1fzILUuUnlJki9mmZ70nYi,spotify:track:1fzILUuUnlJki9mmZ70nYi,https://api.spotify.com/v1/tracks/1fzILUuUnlJki9mmZ70nYi,https://api.spotify.com/v1/audio-analysis/1fzILUuUnlJki9mmZ70nYi,1
0.47,0.847,6,-4.516,0,0.0322,1.42e-05,0.0438,0.521,0.179,102.973,218697,4,audio_features,6W0fJRKcmfVTPZ0rIcFbYM,spotify:track:6W0fJRKcmfVTPZ0rIcFbYM,https://api.spotify.com/v1/tracks/6W0fJRKcmfVTPZ0rIcFbYM,https://api.spotify.com/v1/audio-analysis/6W0fJRKcmfVTPZ0rIcFbYM,2
0.528,0.831,8,-3.607,1,0.0429,9.43e-05,0.0,0.141,0.632,131.094,220480,3,audio_features,1JdKrFyoU05abww0Zv0ayQ,spotify:track:1JdKrFyoU05abww0Zv0ayQ,https://api.spotify.com/v1/tracks/1JdKrFyoU05abww0Zv0ayQ,https://api.spotify.com/v1/audio-analysis/1JdKrFyoU05abww0Zv0ayQ,9
0.19,0.984,9,-3.908,1,0.116,0.0313,0.000205,0.298,0.553,169.678,144413,4,audio_features,4y5I2JW4P1jQWrAzieGYhS,spotify:track:4y5I2JW4P1jQWrAzieGYhS,https://api.spotify.com/v1/tracks/4y5I2JW4P1jQWrAzieGYhS,https://api.spotify.com/v1/audio-analysis/4y5I2JW4P1jQWrAzieGYhS,9
0.75,0.721,1,-5.997,1,0.188,0.531,0.0,0.122,0.623,87.254,286040,4,audio_features,1VRqTW1Uoyo4C9hMJOjIPG,spotify:track:1VRqTW1Uoyo4C9hMJOjIPG,https://api.spotify.com/v1/tracks/1VRqTW1Uoyo4C9hMJOjIPG,https://api.spotify.com/v1/audio-analysis/1VRqTW1Uoyo4C9hMJOjIPG,3
0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,203360,4,audio_features,0sNY3XS9Tz1P957KZrQ6GZ,spotify:track:0sNY3XS9Tz1P957KZrQ6GZ,https://api.spotify.com/v1/tracks/0sNY3XS9Tz1P957KZrQ6GZ,https://api.spotify.com/v1/audio-analysis/0sNY3XS9Tz1P957KZrQ6GZ,1
